a1,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,season_autumn,season_spring,season_summer,season_winter,size_large,size_medium,size_small,speed_high,speed_low,speed_medium
11.3,8.5,8.1,38.125,3.85,225.0,45.0,152.33299,5.2,1,0,0,0,0,1,0,0,0,1
0.0,7.6,6.0,53.0,3.734,914.0,137.60001,254.60001,4.3,0,0,0,1,0,1,0,0,0,1
74.2,7.62,8.5,11.867,1.715,208.33299,3.0,27.5,1.7,0,0,0,1,0,0,1,1,0,0
25.5,7.8,7.1,32.54,1.72,2167.37012,151.125,279.06601,13.1,0,0,1,0,0,0,1,0,0,1
24.0,8.5,11.8,7.837999999999999,1.732,206.53798999999998,8.692,16.662,2.1,0,0,1,0,0,1,0,1,0,0
39.7,8.22,8.1,41.25,1.415,172.5,46.667,123.333,30.4,0,0,0,1,0,1,0,1,0,0
42.5,7.9,10.5,10.207,2.3040000000000003,132.25,10.583,23.485,2.0,1,0,0,0,0,1,0,1,0,0
86.6,8.3,11.6,5.83,0.701,12.727,3.545,13.2,3.2,1,0,0,0,0,1,0,0,0,1
3.4,7.4,12.5,13.0,3.33,60.0,72.0,142.0,4.9,1,0,0,0,0,0,1,1,0,0
5.7,8.5,10.5,56.717,0.33,215.71400000000003,23.0,138.5,20.829,1,0,0,0,0,1,0,0,1,0
7.2,8.8,8.8,43.0,0.13,103.333,180.66701,269.66699,92.667,0,0,1,0,1,0,0,0,1,0
0.0,8.1,10.7,94.405,4.698,153.0,191.75,265.25,7.3,0,0,1,0,0,1,0,0,0,1
19.0,7.8,9.5,8.3,1.67,34.0,16.8,35.2,1.0,0,1,0,0,0,1,0,1,0,0
6.5,7.8,6.5,64.093,7.74,1990.16003,47.5,276.0,8.1,1,0,0,0,0,1,0,0,1,0
55.5,7.44,10.1,2.9330000000000003,0.77,15.0,1.3330000000000002,6.0,0.6,0,0,0,1,0,0,1,1,0,0
0.0,7.9,9.8,194.75,6.513,3466.6599100000003,23.0,173.75,15.3,0,0,0,1,0,1,0,0,0,1
0.0,8.3,7.7,50.0,8.543,76.0,264.89999,344.60001,22.5,0,0,0,1,0,0,1,1,0,0
0.0,9.1,4.3,82.85700000000001,0.86,137.27299,102.36399999999999,232.89999,54.367,0,1,0,0,1,0,0,0,1,0
58.7,7.7,5.3,65.333,2.8989999999999996,371.11099,51.111000000000004,183.66701,17.2,0,0,0,1,0,1,0,0,1,0
1.9,7.5,1.8,29.775,1.051,2082.8501,209.85699,313.60001,1.0,0,1,0,0,0,0,1,0,0,1
1.4,8.21,9.3,104.818,3.908,124.36399999999999,82.22200000000001,167.89999,5.609,0,0,0,1,1,0,0,0,0,1
4.2,8.5,10.1,10.936,1.335,236.0,34.635999999999996,72.9,11.1,0,0,0,1,0,1,0,1,0,0
17.0,7.6,10.0,49.625,5.456,308.75,38.625,285.71398999999997,75.0,1,0,0,0,0,1,0,0,1,0
18.2,8.05,10.6,59.067,4.99,205.66701,44.667,77.434,6.9,1,0,0,0,0,0,1,1,0,0
1.4,8.53,11.1,63.292,1.726,227.60001,84.3,146.452,21.22,1,0,0,0,1,0,0,0,1,0
13.6,8.4,9.9,34.5,2.818,3515.0,20.0,47.0,2.3,1,0,0,0,0,0,1,0,0,1
0.0,7.3,9.9,16.0,4.82,101.667,14.667,85.0,2.0,0,0,0,1,1,0,0,1,0,0
1.2,7.3,11.7,10.4,4.93,130.0,10.8,60.0,4.3,1,0,0,0,0,1,0,1,0,0
0.0,7.6,9.7,53.102,7.16,4073.3300799999997,282.16699,624.73297,6.8,0,0,1,0,0,1,0,0,0,1
4.1,8.3,7.7,10.078,1.212,103.333,48.667,82.444,2.0,0,1,0,0,0,1,0,1,0,0
8.7,7.5,8.8,58.331,8.687999999999999,758.75,104.5,292.625,3.0,0,0,1,0,0,1,0,0,1,0
16.6,7.7,10.2,8.0,1.527,21.570999999999998,12.75,20.75,0.8,0,1,0,0,0,0,1,1,0,0
3.6,8.16,11.1,32.056,5.694,461.875,71.0,132.54601,15.0,0,0,1,0,0,1,0,1,0,0
31.1,7.72,11.8,6.3,1.47,8.0,16.0,15.0,0.5,0,0,1,0,0,0,1,1,0,0
3.6,9.1,5.4,61.05,0.308,105.556,104.22200000000001,239.0,72.47800000000001,0,0,0,1,0,1,0,0,1,0
69.9,7.55,11.5,4.7,1.32,14.75,4.25,98.25,1.1,1,0,0,0,0,0,1,1,0,0
10.3,7.14,9.8,3.275,0.9229999999999999,15.0,1.25,10.75,2.5,0,1,0,0,0,0,1,1,0,0
32.5,7.6,4.9,69.0,3.685,1495.0,234.5,236.0,22.5,0,0,1,0,1,0,0,0,1,0
12.3,8.7,7.4,47.778,2.316,38.111,24.666999999999998,201.778,3.0,0,0,0,1,0,1,0,0,1,0
2.2,7.3,11.8,44.205,45.65,24064.0,44.0,34.0,53.1,1,0,0,0,0,1,0,1,0,0
0.0,9.1,11.6,31.090999999999998,5.099,246.364,55.0,284.0,88.255,0,0,0,1,0,1,0,0,0,1
8.8,7.7,11.1,47.229,8.759,239.0,54.0,275.14301,65.7,0,0,1,0,0,1,0,0,1,0
0.0,7.8,10.5,70.0,2.443,98.333,144.66701,244.0,9.0,0,1,0,0,0,1,0,1,0,0
2.5,8.0,4.5,79.077,8.984,920.0,70.0,200.231,19.4,0,0,0,1,0,1,0,0,1,0
4.4,7.6,6.3,81.333,9.715,196.66701,77.333,147.83299,3.0,0,1,0,0,0,1,0,0,1,0
43.5,7.74,9.6,5.0,1.2229999999999999,27.285999999999998,12.0,17.0,41.0,0,0,0,1,0,0,1,1,0,0
39.1,8.0,7.9,27.233,1.651,28.333000000000002,7.3,22.9,4.5,0,0,1,0,0,0,1,0,0,1
2.4,7.9,8.3,391.5,6.045,380.0,173.0,317.0,5.5,0,1,0,0,0,1,0,0,0,1
50.6,7.35,10.4,7.0,1.7180000000000002,49.0,41.5,61.5,0.8,0,0,1,0,0,0,1,1,0,0
0.0,8.4,10.6,19.22,1.655,96.833,20.666999999999998,54.916000000000004,20.6,1,0,0,0,1,0,0,0,1,0
0.0,7.8,11.3,20.083,3.02,49.5,53.0,130.75,5.8,0,0,1,0,0,0,1,1,0,0
0.0,7.79,3.2,64.0,2.822,8777.59961,564.59998,771.59998,4.5,0,1,0,0,0,0,1,0,0,1
31.8,7.61,9.8,7.0,1.443,31.333000000000002,20.0,57.833,0.4,0,1,0,0,0,0,1,1,0,0
46.6,8.2,11.3,7.25,1.875,25.0,6.5,26.0,0.3,0,1,0,0,0,1,0,1,0,0
0.0,8.7,9.4,173.75,3.318,101.25,267.75,391.75,3.5,0,1,0,0,0,1,0,0,0,1
2.0,8.3,8.9,20.625,3.4139999999999997,228.75,196.62,253.25,12.32,0,0,0,1,0,0,1,0,0,1
51.8,8.4,13.4,69.75,4.555,37.5,10.0,40.667,3.9,0,0,0,1,0,0,1,1,0,0
0.0,8.5,7.6,12.777999999999999,1.8730000000000002,17.778,50.888999999999996,127.0,24.555999999999997,0,1,0,0,1,0,0,0,0,1
18.1,8.1,10.2,7.6129999999999995,0.6990000000000001,32.5,26.625,52.875,2.0,0,0,1,0,1,0,0,1,0,0
54.4,8.0,12.1,66.3,4.535,39.0,16.0,39.0,0.8,1,0,0,0,0,0,1,1,0,0
0.0,8.2,7.0,139.989,2.978,60.11,78.333,140.22,31.738000000000003,1,0,0,0,1,0,0,0,0,1
1.7,7.91,6.2,151.83299,3.923,1081.66003,346.16699,388.16699,5.083,0,0,1,0,1,0,0,0,0,1
0.0,7.9,11.8,63.51,4.94,137.0,159.5,218.0,6.5,0,0,1,0,0,1,0,1,0,0
10.8,7.4,9.8,11.0,3.235,255.0,38.75,56.667,2.0,0,1,0,0,0,1,0,1,0,0
3.4,7.9,6.0,127.833,2.68,176.66701,27.5,76.333,2.1,0,1,0,0,0,1,0,0,0,1
75.8,8.0,10.4664624599572,1.45,0.81,10.0,2.5,3.0,0.3,0,1,0,0,0,0,1,1,0,0
0.0,8.06,8.3,38.902,3.678,627.27301,205.636,219.90900000000002,6.209,1,0,0,0,1,0,0,0,1,0
1.5,8.3,10.0,30.125,3.7260000000000004,102.5,75.875,177.625,50.225,0,0,1,0,0,1,0,0,0,1
6.7,7.5,9.2,11.0,3.31,101.0,26.6,108.0,1.3,0,0,0,1,0,1,0,1,0,0
1.7,8.55,11.0,22.32,3.14,82.1,45.9,101.455,18.33,1,0,0,0,1,0,0,0,1,0
15.5,7.2,9.2,0.8,0.642,81.0,15.6,18.0,0.5,0,1,0,0,0,0,1,1,0,0
25.4,8.7,3.4,21.95,0.8859999999999999,102.75,36.3,71.0,5.544,0,0,0,1,0,0,1,0,0,1
7.0,7.8,6.5,82.111,2.603,215.55599999999998,12.889000000000001,154.125,5.2,0,1,0,0,0,1,0,0,0,1
43.7,8.6,11.62,1.5490000000000002,0.445,25.833000000000002,16.833,18.293,1.4,0,0,1,0,0,1,0,1,0,0
17.3,8.3,10.0,3.86,0.866,32.0,6.0,16.0,2.86,0,0,1,0,1,0,0,0,0,1
18.9,8.5,7.9,12.444,2.5860000000000003,96.667,19.111,61.443999999999996,6.167000000000001,0,0,1,0,1,0,0,0,0,1
52.2,7.9,9.6,3.0,1.4480000000000002,46.2,13.0,61.6,0.3,0,0,0,1,0,0,1,1,0,0
3.8,8.58,11.1,23.825,3.617,72.6,51.111000000000004,91.111,22.9,1,0,0,0,1,0,0,0,0,1
39.7,8.7,10.7,4.545,0.941,32.727,16.0,21.3,1.1,1,0,0,0,1,0,0,1,0,0
6.9,8.1,10.3,26.0,3.78,60.0,246.0,304.0,2.8,0,0,0,1,0,0,1,1,0,0
30.3,6.8,11.1,9.0,0.63,20.0,4.0,15.3573268472903,2.7,1,0,0,0,0,0,1,1,0,0
24.3,6.6,10.8,6.081090204819129,3.245,10.0,1.0,6.5,4.2182012053469,0,0,0,1,0,0,1,1,0,0
29.5,8.3,12.5,87.0,4.87,22.5,27.0,43.5,3.3,0,1,0,0,0,0,1,1,0,0
14.4,8.0,3.3,26.76,0.6579999999999999,165.0,37.375,111.375,3.0,0,1,0,0,0,1,0,0,0,1
41.0,9.7,10.8,0.222,0.406,10.0,22.444000000000003,10.111,3.2780684372101803,0,0,0,1,0,1,0,1,0,0
7.6,8.7,11.4,15.540999999999999,2.323,103.0,34.5,81.558,5.62,1,0,0,0,1,0,0,0,0,1
3.4,8.84,12.9,43.09,0.846,52.2,8.6,46.438,81.54,1,0,0,0,1,0,0,0,1,0
2.5,8.24,6.1,95.367,3.5610000000000004,1168.0,236.39999,272.22198,20.578000000000003,0,0,0,1,1,0,0,0,0,1
28.1,8.1,6.2,39.0,0.6729999999999999,112.85700000000001,60.0,98.14299999999999,2.0,0,0,1,0,0,1,0,0,1,0
16.8,5.7,10.8,11.8851652911578,2.55,10.0,1.0,4.0,3.0675788346012003,1,0,0,0,0,0,1,0,0,1
82.7,5.6,11.8,7.64098570361906,2.22,5.0,1.0,1.0,1.07214792040487,0,1,0,0,0,0,1,0,0,1
1.2,8.9,4.5,57.75,0.267,155.0,97.333,235.66701,98.81700000000001,0,1,0,0,0,1,0,0,1,0
2.2,8.2,8.2,7.332999999999999,1.003,37.778,19.111,120.889,5.111000000000001,0,1,0,0,1,0,0,0,0,1
15.8,7.19,11.7,4.3260000000000005,1.474,160.0,2.5,7.2,0.3,0,0,1,0,0,0,1,1,0,0
0.0,7.7,4.4,53.0,2.31,90.0,22.2,116.2,16.0,0,0,1,0,0,1,0,1,0,0
2.2,8.1,10.5,22.285999999999998,4.071000000000001,178.57001,182.42,255.28,8.957,0,1,0,0,0,0,1,0,0,1
17.1,8.0,9.8,16.0,0.73,20.0,26.0,45.0,0.8,0,0,0,1,0,0,1,1,0,0
0.0,8.7,11.7,22.455,3.765,88.182,41.3,85.4,17.491,0,0,0,1,1,0,0,0,1,0
2.4,8.5,6.7,82.852,2.8,27.069000000000003,64.0,140.517,18.3,0,0,1,0,1,0,0,0,0,1
64.2,7.0,12.1,3.136,1.208,16.2,1.8,2.5,0.5,0,0,1,0,0,0,1,1,0,0
3.3,8.6,10.7,12.0,2.231,43.75,62.625,89.625,2.15,0,0,1,0,0,1,0,1,0,0
17.0,7.93,9.9,8.0,1.39,5.8,27.25,46.6,0.8,0,0,0,1,0,0,1,1,0,0
23.7,8.3,11.1,41.5,4.665,931.83301,39.0,124.2,13.1,1,0,0,0,0,1,0,1,0,0
33.9,7.2,11.3,9.0,0.23,120.0,12.0,19.0,0.5,0,1,0,0,0,0,1,1,0,0
1.2,8.2,6.6,131.39999,4.188,92.0,238.2,320.39999,6.8,0,0,1,0,0,1,0,0,1,0
12.7,8.4,8.4,17.375,3.833,83.75,53.625,79.75,2.338,1,0,0,0,1,0,0,0,0,1
10.3,8.0,9.2,39.0,4.86,120.0,187.0,213.0,2.0,0,1,0,0,0,1,0,0,0,1
3.1,8.07,4.8,77.36399999999999,2.302,98.182,61.181999999999995,138.7,1.4,0,1,0,0,0,0,1,0,0,1
4.1,8.3,8.8,54.143,7.83,51.428999999999995,276.85001,326.85699,11.84,0,1,0,0,0,0,1,1,0,0
3.3,7.5,10.8,31.0,4.408,737.5,111.25,214.0,2.9,1,0,0,0,0,1,0,0,0,1
48.3,8.6,10.1,2.1109999999999998,0.6629999999999999,11.110999999999999,3.222,7.0,1.3,0,1,0,0,1,0,0,0,0,1
50.4,8.2,9.5,2.2,0.672,10.0,3.8,6.2,0.8,0,0,1,0,1,0,0,0,0,1
2.9,8.4,10.5,12.182,1.5190000000000001,65.455,19.727,50.455,8.155,0,0,0,1,1,0,0,0,0,1
1.2,8.8,8.5,53.333,5.132000000000001,96.667,120.5,232.83299,31.0,0,0,0,1,0,1,0,1,0,0
9.2,8.06,9.0,55.35,10.415999999999999,233.7,58.222,97.58,10.5,1,0,0,0,0,0,1,0,0,1
20.3,7.57,10.8,4.575,1.203,27.5,2.0,6.75,1.0,0,1,0,0,0,0,1,1,0,0
0.0,8.43,6.0,40.167,2.67,723.66699,60.833,141.83299,25.0,0,0,0,1,0,1,0,1,0,0
66.9,6.5,10.4,9.734727601437369,5.97,10.0,2.0,14.0,4.23340112158487,0,1,0,0,0,0,1,0,0,1
